"Provincia"|||"Municipio"|||"Localidad"|||"Código postal"|||"Dirección"|||"Margen"|||"Longitud"|||"Latitud"|||"Toma de datos"|||"Precio gasolina 95 E5"|||"Precio gasolina 95 E10"|||"Precio gasolina 95 E5 Premium"|||"Precio gasolina 98 E5"|||"Precio gasolina 98 E10"|||"Precio gasóleo A"|||"Precio gasóleo Premium"|||"Precio gasóleo B"|||"Precio gasóleo C"|||"Precio bioetanol"|||"% bioalcohol"|||"Precio biodiésel"|||"% éster metílico"|||"Precio gases licuados del petróleo"|||"Precio gas natural comprimido"|||"Precio gas natural licuado"|||"Precio hidrógeno"|||"Rótulo"|||"Tipo venta"|||"Rem."|||"Horario"|||"Tipo servicio"|||
"GIRONA"|||"CASTELL-PLATJA D'ARO"|||"CASTELL D'ARO"|||"17249"|||"AVENIDA CASTELL D'ARO, 122"|||"I"|||"3,050861"|||"41,816222"|||"18/05/2023 00:00"|||"1,669"|||""|||""|||"1,819"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||"0,919"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"CASTELL-PLATJA D'ARO"|||"CASTELL D'ARO"|||"17249"|||"AVENIDA PLATJA (DE LA), 34"|||"N"|||"3,029194"|||"41,813917"|||"15/05/2023 11:46"|||"1,609"|||""|||""|||""|||""|||"1,379"|||""|||""|||""|||""|||""|||""|||""|||"0,879"|||""|||""|||""|||"EPSILON PLUS "|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"CASTELL-PLATJA D'ARO"|||"PLATJA D'ARO"|||"17250"|||"C/SANTIAGO RUSSINYOL/AV TRAMUNTANA"|||"D"|||"3,052972"|||"41,806444"|||"18/05/2023 15:00"|||"1,674"|||""|||""|||"1,814"|||""|||"1,454"|||"1,534"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"OM"|||"L-D: 07:00-22:00"|||"L-D: 07:00-22:00 (A)"|||
"GIRONA"|||"CELLERA DE TER (LA)"|||"CELLERA DE TER (LA)"|||"17165"|||"CARRER CODINA, 1"|||"I"|||"2,625250"|||"41,966806"|||"17/05/2023 10:58"|||"1,659"|||""|||""|||"1,819"|||""|||"1,459"|||"1,549"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"dm"|||"L-S: 06:00-22:00; D: 07:00-14:00"|||"L-S: 06:00-22:00 (P); D: 07:00-14:00 (P)"|||
"GIRONA"|||"CELRÀ"|||"CELRA"|||"17460"|||"CR C-66, 30,5"|||"I"|||"2,865167"|||"42,025389"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,779"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||"0,929"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"CELRÀ"|||"CELRA"|||"17460"|||"CARRETERA DE PALAMÒS C255 KM. 5"|||"N"|||"2,886750"|||"42,030917"|||"18/05/2023 16:00"|||"1,609"|||""|||""|||""|||""|||"1,389"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"OM"|||"L-S: 24H"|||"L-S: 24H (D)"|||
"GIRONA"|||"CERVIÀ DE TER"|||"CERVIA DE TER"|||"17464"|||"CAMI FONTANALS, S/N"|||"D"|||"2,917833"|||"42,066611"|||"17/05/2023 14:05"|||"1,446"|||""|||""|||""|||""|||"1,298"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CERVIA OIL"|||"P"|||"dm"|||"L-D: 06:00-23:00"|||"L-D: 06:00-23:00 (A)"|||
"GIRONA"|||"CORÇÀ"|||"CORÇA"|||"17121"|||"CARRETERA C-66 KM. 12,977"|||"D"|||"3,020944"|||"41,982778"|||"14/05/2023 11:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,449"|||"1,549"|||"1,249"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP"|||"P"|||"dm"|||"L-D: 06:30-22:00"|||"L-D: 06:30-22:00 (A)"|||
"GIRONA"|||"ESCALA (L')"|||"ESCALA (L')"|||"17130"|||"CALLE RONDA DELS OFICIS, 4"|||"D"|||"3,125944"|||"42,113083"|||"12/05/2023 19:55"|||"1,629"|||""|||""|||"1,779"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"EMPURIES OILS L'ESCALA"|||"P"|||"dm"|||"L-D: 07:00-21:30"|||"L-D: 07:00-21:30 (A)"|||
"GIRONA"|||"ESCALA (L')"|||"ESCALA (L')"|||"17130"|||"CALLE CLOSA D'EN LLOP, 2"|||"D"|||"3,123222"|||"42,124972"|||"18/05/2023 00:00"|||"1,619"|||""|||""|||"1,769"|||""|||"1,409"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL L'ESCALA"|||"P"|||"OM"|||"L: 24H"|||"L: 24H (A)"|||
"GIRONA"|||"ESCALA (L')"|||"ESCALA (L')"|||"17130"|||"CARRER DE LA LLOSA D, 80"|||"N"|||"3,126222"|||"42,119194"|||"18/05/2023 11:00"|||"1,459"|||""|||""|||""|||""|||"1,319"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"ESCALA (L')"|||"ESCALA (L')"|||"17130"|||"AVENIDA GIRONA, S/N"|||"N"|||"3,129222"|||"42,115111"|||"18/05/2023 10:44"|||"1,459"|||""|||""|||""|||""|||"1,319"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GADCAR"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"AVENIDA DE ROSES, 4"|||"D"|||"2,979694"|||"42,266611"|||"15/05/2023 10:14"|||"1,449"|||""|||""|||""|||""|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROFIGUERES NF"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"HIPER ESCLAT. AVDA.PAISOS CATALANS, 2"|||"N"|||"2,950972"|||"42,260861"|||"18/05/2023 11:00"|||"1,489"|||""|||""|||""|||""|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CTRA. DE ROSES km 31"|||"I"|||"2,984444"|||"42,267250"|||"18/05/2023 15:00"|||"1,619"|||""|||""|||"1,759"|||""|||"1,369"|||"1,449"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SHELL"|||"P"|||"OM"|||"L-D: 08:00-21:00"|||"L-D: 08:00-21:00 (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CARRER CARLES FAGES DE CLIMENT, S/N"|||"D"|||"2,960556"|||"42,257778"|||"18/05/2023 08:11"|||"1,619"|||""|||""|||"1,769"|||""|||"1,409"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"EROSKI"|||"P"|||"dm"|||"L-S: 08:00-22:00"|||"L-S: 08:00-22:00 (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CR N-2 A ,P.K.4,5"|||"D"|||"2,968667"|||"42,255889"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,449"|||"1,539"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CARRETERA C-260 KM. 27,5"|||"D"|||"2,981750"|||"42,266611"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||"0,909"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CARRETERA C-260 KM. 28,7"|||"I"|||"2,951028"|||"42,279278"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,439"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-S: 06:00-22:00"|||"L-S: 06:00-22:00 (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"AVINGUDA SALVADOR DALI DOMENECH, 172"|||"D"|||"2,951806"|||"42,279583"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,449"|||"1,539"|||"1,278"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-V: 06:00-22:00"|||"L-V: 06:00-22:00 (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"AVINGUDA SALVADOR DALI DOMENECH, 147"|||"I"|||"2,951389"|||"42,279250"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,449"|||"1,539"|||"1,278"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-V: 06:00-21:00 (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"AVENIDA DE ROSES, 5"|||"N"|||"2,979389"|||"42,267083"|||"17/05/2023 11:35"|||"1,429"|||""|||""|||"1,599"|||""|||"1,269"|||"1,299"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"AVANZA OIL FIGUERES"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CAMINO SECTOR "RECINTO FERIAL",CNO CEMENTERIO, S/N"|||"N"|||"2,976639"|||"42,261222"|||"17/05/2023 11:54"|||"1,648"|||""|||""|||"1,798"|||""|||"1,448"|||"1,538"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"dm"|||"L-S: 06:30-20:00"|||"Sin datos"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"CARRETERA OLOT KM. 38,5"|||"D"|||"2,950056"|||"42,260889"|||"15/05/2023 08:36"|||"1,649"|||""|||""|||"1,799"|||""|||"1,449"|||"1,529"|||"1,359"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETRONOR"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"VILALLONGA, 61 (CTRA.260)"|||"I"|||"2,973170"|||"42,266680"|||"16/05/2023 00:00"|||"1,439"|||""|||""|||"1,719"|||""|||"1,279"|||"1,519"|||"1,219"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETREM"|||"P"|||"dm"|||"L: 24H"|||"L: 24H (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"FINAL CALLE NORTE,S/N"|||"I"|||"2,967364"|||"42,269846"|||"16/05/2023 00:00"|||"1,549"|||""|||""|||"1,719"|||""|||"1,339"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETREM"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FIGUERES"|||"FIGUERES"|||"17600"|||"PLAZA DE LA ESTACIÓN, 17"|||"N"|||"2,967500"|||"42,264611"|||"16/05/2023 00:05"|||""|||""|||""|||""|||""|||"1,409"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"G.T.C.B.S.L."|||"P"|||"dm"|||"L-D: 00:01-23:59"|||"L: 00:01-23:59 (D)"|||
"GIRONA"|||"FIGUERES"|||"VILATENIM"|||"17484"|||"CARRETERA FIGUERES A ROSES KM 29 KM. 29"|||"N"|||"2,999944"|||"42,268417"|||"18/05/2023 10:44"|||"1,639"|||""|||""|||"1,799"|||""|||"1,399"|||"1,439"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CARREFOUR"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FONTANILLES"|||"FONTANILLES"|||"17257"|||"CARRETERA 31 KM. 344,8"|||"I"|||"3,145944"|||"42,004500"|||"18/05/2023 00:00"|||"1,619"|||""|||""|||""|||""|||"1,419"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETROCAT"|||"P"|||"OM"|||"L-D: 07:00-21:00"|||"L-D: 07:00-21:00 (A)"|||
"GIRONA"|||"FORALLAC"|||"VULPELLAC"|||"17111"|||"PARCELA 27 POLIGON 8 (C-66)"|||"N"|||"3,055361"|||"41,957472"|||"14/05/2023 22:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,449"|||"1,549"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP"|||"P"|||"dm"|||"L-D: 06:00-23:00"|||"Sin datos"|||
"GIRONA"|||"FORNELLS DE LA SELVA"|||"FORNELLS DE LA SELVA"|||"17458"|||"CARRETERA NACIONAL II KM. 710"|||"D"|||"2,797944"|||"41,935750"|||"15/05/2023 14:10"|||"1,459"|||""|||""|||""|||""|||"1,269"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SERVICO"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"FORTIÀ"|||"FORTIA"|||"17469"|||"CARRETERA C-260 KM. 33,176"|||"I"|||"3,048472"|||"42,259583"|||"18/05/2023 18:20"|||"1,634"|||""|||""|||"1,774"|||""|||"1,404"|||"1,474"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"Sin datos"|||
"GIRONA"|||"FORTIÀ"|||"FORTIA"|||"17469"|||"CARRETERA C-260 KM. 33,056"|||"D"|||"3,046833"|||"42,259306"|||"18/05/2023 14:20"|||"1,614"|||""|||""|||"1,754"|||""|||"1,384"|||"1,454"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GALP"|||"P"|||"OM"|||"L-D: 24H"|||"Sin datos"|||
"GIRONA"|||"GARRIGÀS"|||"GARRIGAS"|||"17476"|||"AUTOPISTA AP-7 (MRG.IZDO.) KM. 35"|||"I"|||"2,931806"|||"42,173833"|||"18/05/2023 06:00"|||"1,639"|||""|||""|||"1,771"|||""|||"1,449"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GARRIGÀS"|||"GARRIGAS"|||"17476"|||"AUTOPISTA AP-7 KM. 35"|||"D"|||"2,930083"|||"42,173417"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,769"|||""|||"1,459"|||"1,549"|||"1,215"|||""|||""|||""|||""|||""|||"0,909"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17004"|||"CARRETERA SANT FELIU DE GUIXOLS KM. 2"|||"D"|||"2,839250"|||"41,970028"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,419"|||"1,469"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17002"|||"CALLE CRUZ, S/N"|||"D"|||"2,823750"|||"41,975250"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,809"|||""|||"1,429"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17001"|||"CALLE BARCELONA, 208"|||"D"|||"2,811028"|||"41,962472"|||"18/05/2023 00:00"|||"1,659"|||""|||"1,709"|||"1,809"|||""|||"1,439"|||"1,509"|||""|||""|||""|||""|||""|||""|||"0,929"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17001"|||"CARRER BARCELONA, 236"|||"I"|||"2,817833"|||"41,977861"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,804"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP AVELLANEDA 1"|||"P"|||"dm"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (P)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17005"|||"CALLE STA COLOMA, 71"|||"I"|||"2,806306"|||"41,963167"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,781"|||""|||"1,455"|||"1,521"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"OM"|||"L-S: 06:00-21:00"|||"L-S: 06:00-21:00 (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17005"|||"CARRETERA GE-533 KM. 0,3"|||"I"|||"2,811306"|||"41,968028"|||"18/05/2023 11:25"|||"1,649"|||""|||""|||"1,789"|||""|||"1,459"|||"1,529"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-V: 07:00-21:00; S-D: 07:30-15:00"|||"Sin datos"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17005"|||"CALLE TORRE VEDRUNA, S/N"|||"D"|||"2,800278"|||"41,962500"|||"17/05/2023 18:01"|||"1,399"|||""|||""|||""|||""|||"1,249"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GM OIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17005"|||"CARRETERA SANTA COLOMA KM. 38-42"|||"D"|||"2,809028"|||"41,966472"|||"18/05/2023 00:00"|||"1,369"|||""|||""|||""|||""|||"1,209"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CAMPSA EXPRESS"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17005"|||"CARRETERA DE SANTA COLOMA KM. 106"|||"N"|||"2,801500"|||"41,959167"|||"18/05/2023 11:00"|||"1,459"|||""|||""|||""|||""|||"1,319"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17005"|||"CARRETERA DE SANTA COLOMA KM. 108"|||"D"|||"2,801472"|||"41,959056"|||"18/05/2023 12:48"|||"1,597"|||""|||""|||"1,872"|||""|||"1,318"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PENINSULA QUALITY PRODUCT"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17003"|||"CALLE C DALT DE CAN TURON-C 8 DE MARÇ, S/N"|||"D"|||"2,810944"|||"41,954472"|||"18/05/2023 11:00"|||"1,459"|||""|||""|||""|||""|||"1,319"|||"1,369"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17003"|||"CARRER BARCELONA, 443"|||"D"|||"2,806361"|||"41,951083"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,804"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP AVELLANEDA 2"|||"P"|||"dm"|||"L-S: 06:00-22:00"|||"L-S: 06:00-22:00 (P)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17003"|||"CALLE EMILI GRAHIT, 106"|||"D"|||"2,843611"|||"41,964556"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,801"|||""|||"1,429"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP LA CREUETA"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17006"|||"CALLE SANTA EUGENIA, 122"|||"D"|||"2,808500"|||"41,978056"|||"18/05/2023 00:00"|||"1,649"|||""|||""|||"1,799"|||""|||"1,429"|||"1,479"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 06:00-22:00"|||"L-D: 06:00-22:00 (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"CARRER PONT MAJOR, 131"|||"I"|||"2,826639"|||"42,013861"|||"16/05/2023 09:30"|||"1,649"|||"1,719"|||""|||""|||""|||"1,449"|||"1,519"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-V: 06:30-21:00; S: 06:30-15:00"|||"L-V: 06:30-21:00 (A); S: 06:30-15:00 (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"RDA. FORT ROIG, 21 (URB. MONTJUIC)"|||"D"|||"2,833639"|||"41,994472"|||"16/05/2023 08:00"|||"1,625"|||""|||""|||"1,740"|||""|||"1,446"|||"1,662"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"GM"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"CALLE SANT PONS DE LA BARCA, 2"|||"D"|||"2,819028"|||"41,991167"|||"15/05/2023 07:55"|||"1,649"|||"1,709"|||""|||"1,789"|||""|||"1,429"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"CEPSA"|||"P"|||"dm"|||"L-S: 07:00-21:00; D: 08:00-15:00"|||"Sin datos"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"AVINGUDA FRANÇA, 56"|||"D"|||"2,819611"|||"41,996417"|||"15/05/2023 13:25"|||"1,538"|||""|||""|||""|||""|||"1,358"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"Q8"|||"P"|||"dm"|||"L-S: 08:00-21:00; D: 09:00-13:00"|||"Sin datos"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"CALLE ANTIGA CARRETERA D'AMER, 2"|||"D"|||"2,795250"|||"41,989500"|||"16/05/2023 00:00"|||"1,499"|||""|||""|||""|||""|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"PETREM"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"RONDA PEDRET, 101"|||"N"|||"2,824194"|||"42,002694"|||"18/05/2023 08:11"|||"1,569"|||""|||""|||""|||""|||"1,339"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"EROSKI"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"GIRONA"|||"GIRONA"|||"17007"|||"PASSEIG SAN JUAN BOSCO, 8"|||"D"|||"2,824944"|||"42,004139"|||"17/05/2023 10:02"|||"1,438"|||""|||""|||""|||""|||"1,268"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"SEROIL ENERGY EXPRESS, S.L."|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (D)"|||
"GIRONA"|||"HOSTALRIC"|||"HOSTALRIC"|||"17450"|||"CARRER POMPEU FABRA, 2"|||"N"|||"2,624083"|||"41,742833"|||"18/05/2023 11:00"|||"1,469"|||""|||""|||""|||""|||"1,329"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"ESCLATOIL"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"HOSTALRIC"|||"HOSTALRIC"|||"17450"|||"AVENIDA CORONEL ESTRADA, 136"|||"D"|||"2,627472"|||"41,745944"|||"18/05/2023 00:00"|||"1,629"|||""|||""|||"1,779"|||""|||"1,449"|||"1,499"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-S: 06:30-21:00"|||"L-S: 06:30-21:00 (A)"|||
"GIRONA"|||"JONQUERA (LA)"|||"LA JONQUERA"|||"17700"|||"CR N-2, 772,5"|||"I"|||"2,880500"|||"42,399056"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,769"|||""|||"1,459"|||"1,549"|||"1,278"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"JONQUERA (LA)"|||"LA JONQUERA"|||"17700"|||"CARRETERA N-2 KM. 772,5"|||"D"|||"2,882667"|||"42,398417"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,769"|||""|||"1,459"|||"1,549"|||"1,286"|||""|||""|||""|||""|||""|||"0,919"|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"JONQUERA (LA)"|||"LA JONQUERA"|||"17700"|||"AUTOPISTA AP-7 KM. 7"|||"D"|||"2,872250"|||"42,405278"|||"18/05/2023 00:00"|||"1,659"|||""|||""|||"1,769"|||""|||"1,459"|||"1,549"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"REPSOL"|||"P"|||"OM"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"JONQUERA (LA)"|||"LA JONQUERA"|||"17700"|||"CRTA N-II km 775,65"|||"D"|||"2,869167"|||"42,424306"|||"15/05/2023 19:14"|||"1,667"|||""|||""|||"1,797"|||""|||"1,477"|||"1,567"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
"GIRONA"|||"JONQUERA (LA)"|||"LA JONQUERA"|||"17700"|||"CARRETERA N-II KM. 775,65"|||"I"|||"2,868333"|||"42,424917"|||"15/05/2023 19:15"|||"1,667"|||""|||""|||"1,797"|||""|||"1,477"|||"1,567"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"BP"|||"P"|||"dm"|||"L-D: 07:00-23:00"|||"L-D: 07:00-23:00 (A)"|||
"GIRONA"|||"JONQUERA (LA)"|||"LA JONQUERA"|||"17700"|||"CALLE LES SALINES, 9"|||"N"|||"2,878639"|||"42,400556"|||"16/05/2023 00:00"|||"1,569"|||""|||""|||""|||""|||"1,439"|||""|||"1,229"|||""|||""|||""|||""|||""|||""|||""|||""|||""|||"VALCARCE"|||"P"|||"dm"|||"L-D: 24H"|||"L-D: 24H (A)"|||
